0,1,1,1,1,1,1,1,1,1,1,1,1,0.03,25,100,100,100,100,100,100,100,30,30,100,100,100,100,15,29
0,1,1,1,1,1,1,1,1,1,1,1,1,0.03,25,100,100,100,100,100,100,100,30,30,100,100,100,100,15,29
0,1,1,1,1,1,1,1,1,1,1,1,1,0.03,25,100,100,100,100,100,100,100,30,30,100,100,100,100,15,29
0,1,1,1,1,1,1,1,1,1,1,1,1,0.03,25,100,100,100,100,100,100,100,30,30,100,100,100,100,15,29
0,1,1,1,1,1,1,1,1,1,1,1,1,0.03,25,100,100,100,100,100,100,100,30,30,100,100,100,100,15,29
0,1,1,1,1,1,1,1,1,1,1,1,1,0.03,25,100,100,100,100,100,100,100,30,30,100,100,100,100,15,29
0,1,1,1,1,1,1,1,1,1,1,1,1,0.03,25,100,100,100,100,100,100,100,30,30,100,100,100,100,15,29
0,1,1,1,1,1,1,1,1,1,1,1,1,0.03,25,100,100,100,100,100,100,100,30,30,100,100,100,100,15,29
0,1,1,1,1,1,1,1,1,1,1,1,1,0.03,25,100,100,100,100,100,100,100,30,30,100,100,100,100,15,29
0,1,1,1,1,1,1,1,1,1,1,1,1,0.03,25,100,100,100,100,100,100,100,30,30,100,100,100,100,15,29
0,1,1,1,1,1,1,1,1,1,1,1,1,0.03,25,100,100,100,100,100,100,100,30,30,100,100,100,100,15,29
0,1,1,1,1,1,1,1,1,1,1,1,1,0.03,25,100,100,100,100,100,100,100,30,30,100,100,100,100,15,29
0,1,1,1,1,1,1,1,1,1,1,1,1,0.03,25,100,100,100,100,100,100,100,30,30,100,100,100,100,15,29
0,1,1,1,1,1,1,1,1,1,1,1,1,0.03,25,100,100,100,100,100,100,100,30,30,100,100,100,100,15,29
0,1,1,1,1,1,1,1,1,1,1,1,1,0.03,25,100,100,100,100,100,100,100,30,30,100,100,100,100,15,29
0,1,1,1,1,1,1,1,1,1,1,1,1,0.03,25,100,100,100,100,100,100,100,30,30,100,100,100,100,15,29
0,1,1,1,1,1,1,1,1,1,1,1,1,0.03,25,100,100,100,100,100,100,100,30,30,100,100,100,100,15,29
0,1,1,1,1,1,1,1,1,1,1,1,1,0.03,25,100,100,100,100,100,100,100,30,30,100,100,100,100,15,29
0,1,1,1,1,1,1,1,1,1,1,1,1,0.03,25,100,100,100,100,100,100,100,30,30,100,100,100,100,15,29
0,1,1,1,1,1,1,1,1,1,1,1,1,0.03,25,100,100,100,100,100,100,100,30,30,100,100,100,100,15,29
0,1,1,1,1,1,1,1,1,1,1,1,1,0.03,25,100,100,100,100,100,100,100,30,30,100,100,100,100,15,29
0,1,1,1,1,1,1,1,1,1,1,1,1,0.03,25,100,100,100,100,100,100,100,30,30,100,100,100,100,15,29
0,1,1,1,1,1,1,1,1,1,1,1,1,0.03,25,100,100,100,100,100,100,100,30,30,100,100,100,100,15,29
0,1,1,1,1,1,1,1,1,1,1,1,1,0.03,25,100,100,100,100,100,100,100,30,30,100,100,100,100,15,29
0,1,1,1,1,1,1,1,1,1,1,1,1,0.03,25,100,100,100,100,100,100,100,30,30,100,100,100,100,15,29
0,1,1,1,1,1,1,1,1,1,1,1,1,0.03,25,100,100,100,100,100,100,100,30,30,100,100,100,100,15,29
0,1,1,1,1,1,1,1,1,1,1,1,1,0.03,25,100,100,100,100,100,100,100,30,30,100,100,100,100,15,29
0,1,1,1,1,1,1,1,1,1,1,1,1,0.03,25,100,100,100,100,100,100,100,30,30,100,100,100,100,15,29
0,1,1,1,1,1,1,1,1,1,1,1,1,0.03,25,100,100,100,100,100,100,100,30,30,100,100,100,100,15,29
0,1,1,1,1,1,1,1,1,1,1,1,1,0.03,25,100,100,100,100,100,100,100,30,30,100,100,100,100,15,29
0,1,1,1,1,1,1,1,1,1,1,1,1,0.03,25,100,100,100,100,100,100,100,30,30,100,100,100,100,15,29
0,1,1,1,1,1,1,1,1,1,1,1,1,0.03,25,100,100,100,100,100,100,100,30,30,100,100,100,100,15,29
0,1,1,1,1,1,1,1,1,1,1,1,1,0.03,25,100,100,100,100,100,100,100,30,30,100,100,100,100,15,29
0,1,1,1,1,1,1,1,1,1,1,1,1,0.03,25,100,100,100,100,100,100,100,30,30,100,100,100,100,15,29
0,1,1,1,1,1,1,1,1,1,1,1,1,0.03,25,100,100,100,100,100,100,100,30,30,100,100,100,100,15,29
0,1,1,1,1,1,1,1,1,1,1,1,1,0.03,25,100,100,100,100,100,100,100,30,30,100,100,100,100,15,29
0,1,1,1,1,1,1,1,1,1,1,1,1,0.03,25,100,100,100,100,100,100,100,30,30,100,100,100,100,15,29
0,1,1,1,1,1,1,1,1,1,1,1,1,0.03,25,100,100,100,100,100,100,100,30,30,100,100,100,100,15,29
0,1,1,1,1,1,1,1,1,1,1,1,1,0.03,25,100,100,100,100,100,100,100,30,30,100,100,100,100,15,29
0,1,1,1,1,1,1,1,1,1,1,1,1,0.03,25,100,100,100,100,100,100,100,30,30,100,100,100,100,15,29
0,1,1,1,1,1,1,1,1,1,1,1,1,0.03,25,100,100,100,100,100,100,100,30,30,100,100,100,100,15,29
0,1,1,1,1,1,1,1,1,1,1,1,1,0.03,25,100,100,100,100,100,100,100,30,30,100,100,100,100,15,29
0,1,1,1,1,1,1,1,1,1,1,1,1,0.03,25,100,100,100,100,100,100,100,30,30,100,100,100,100,15,29
0,1,1,1,1,1,1,1,1,1,1,1,1,0.03,25,100,100,100,100,100,100,100,30,30,100,100,100,100,15,29
0,1,1,1,1,1,1,1,1,1,1,1,1,0.03,25,100,100,100,100,100,100,100,30,30,100,100,100,100,15,29
0,1,1,1,1,1,1,1,1,1,1,1,1,0.03,25,100,100,100,100,100,100,100,30,30,100,100,100,100,15,29
